Row ID,Order Date,Customer Name,Segment,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount
203,8/3/2014,Bruce Stewart,Consumer,Colorado,Office Supplies,Appliances,Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack,2.6,1,0.2
204,12/17/2017,Logan Currie,Consumer,Texas,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8
205,6/3/2017,Heather Kirkland,Corporate,Tennessee,Furniture,Furnishings,Eldon 200 Class Desk Accessories, Burgundy,35.168,7,0.2
206,12/9/2017,Laurel Elliston,Consumer,California,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2
207,12/1/2017,Joseph Holt,Consumer,Michigan,Office Supplies,Storage,Tennsco Lockers, Gray,83.92,4,0
208,12/1/2017,Joseph Holt,Consumer,Michigan,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0
209,12/1/2017,Joseph Holt,Consumer,Michigan,Office Supplies,Binders,Avery Durable Slant Ring Binders, No Labels,15.92,4,0
210,12/1/2017,Joseph Holt,Consumer,Michigan,Office Supplies,Fasteners,Advantus Push Pins, Aluminum Head,52.29,9,0
211,12/1/2017,Joseph Holt,Consumer,Michigan,Office Supplies,Storage,Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h,91.99,1,0
212,2/9/2015,Michael Stewart,Corporate,Texas,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2
213,1/2/2015,Victoria Wilson,Corporate,Ohio,Office Supplies,Labels,Avery 505,23.68,2,0.2
214,1/2/2015,Victoria Wilson,Corporate,Ohio,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5
215,1/2/2015,Victoria Wilson,Corporate,Ohio,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3,0.4
216,1/2/2015,Victoria Wilson,Corporate,Ohio,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188,9,0.7
217,1/2/2015,Victoria Wilson,Corporate,Ohio,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2
218,10/28/2016,Jonathan Howell,Consumer,California,Office Supplies,Storage,Personal Filing Tote with Lid, Black/Gray,93.06,6,0
219,10/28/2016,Jonathan Howell,Consumer,California,Technology,Phones,Adtran 1202752G1,302.376,3,0.2
220,12/24/2015,Joni Blumstein,Consumer,Ohio,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2
221,12/24/2015,Joni Blumstein,Consumer,Ohio,Office Supplies,Paper,While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle,22.704,6,0.2
222,12/24/2015,Joni Blumstein,Consumer,Ohio,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4,0.7
223,12/24/2015,Joni Blumstein,Consumer,Ohio,Furniture,Furnishings,Executive Impressions 14" Two-Color Numerals Wall Clock,72.704,4,0.2
224,12/24/2015,Joni Blumstein,Consumer,Ohio,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7
225,12/24/2015,Joni Blumstein,Consumer,Ohio,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2
226,8/9/2015,David Smith,Corporate,Michigan,Office Supplies,Art,Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow,2.2,1,0
227,8/9/2015,David Smith,Corporate,Michigan,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,5,0
228,8/9/2015,David Smith,Corporate,Michigan,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1,0
229,2/28/2015,Valerie Dominguez,Consumer,Tennessee,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2
230,2/28/2015,Valerie Dominguez,Consumer,Tennessee,Furniture,Chairs,Global Push Button Manager's Chair, Indigo,389.696,8,0.2
231,9/13/2014,Erin Ashbrook,Corporate,North Carolina,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7
232,4/7/2017,Christopher Schild,Home Office,Florida,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45
233,4/7/2017,Christopher Schild,Home Office,Florida,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45
234,4/7/2017,Christopher Schild,Home Office,Florida,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,2,0.7
235,4/7/2017,Christopher Schild,Home Office,Florida,Furniture,Furnishings,Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39" x 49",258.072,3,0.2
236,4/7/2017,Christopher Schild,Home Office,Florida,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2
237,11/12/2017,David Bremer,Corporate,California,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,0
238,6/4/2016,Ken Lonsdale,Consumer,Illinois,Office Supplies,Paper,Xerox 1957,25.92,5,0.2
239,6/4/2016,Ken Lonsdale,Consumer,Illinois,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6
240,6/4/2016,Ken Lonsdale,Consumer,Illinois,Furniture,Furnishings,Staple-based wall hangings,11.688,3,0.6
241,6/4/2016,Ken Lonsdale,Consumer,Illinois,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2,0.2
242,6/4/2016,Ken Lonsdale,Consumer,Illinois,Furniture,Tables,KI Conference Tables,177.225,5,0.5
243,6/4/2016,Ken Lonsdale,Consumer,Illinois,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,0.6
244,6/4/2016,Ken Lonsdale,Consumer,Illinois,Office Supplies,Art,Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set,7.408,2,0.2
245,6/1/2014,Dianna Wilson,Home Office,Minnesota,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,7,0
246,6/1/2014,Dianna Wilson,Home Office,Minnesota,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2,0
247,6/1/2014,Dianna Wilson,Home Office,Minnesota,Office Supplies,Paper,Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book,47.88,6,0
248,6/1/2014,Dianna Wilson,Home Office,Minnesota,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0
249,6/1/2014,Dianna Wilson,Home Office,Minnesota,Office Supplies,Paper,Xerox 205,25.92,4,0
250,12/10/2016,Logan Haushalter,Consumer,California,Furniture,Chairs,Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black,321.568,2,0.2
251,9/11/2016,Kelly Collister,Consumer,California,Office Supplies,Paper,Wirebound Message Books, Two 4 1/4" x 5" Forms per Page,7.61,1,0
252,9/11/2016,Kelly Collister,Consumer,California,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37,13,0
253,12/10/2016,Delfina Latchford,Consumer,New York,Office Supplies,Storage,Fellowes Personal Hanging Folder Files, Navy,80.58,6,0
254,12/10/2016,Delfina Latchford,Consumer,New York,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0
255,11/28/2015,Dan Reichenbach,Corporate,Illinois,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132,9,0.6
256,11/28/2015,Dan Reichenbach,Corporate,Illinois,Office Supplies,Storage,Belkin 19" Vented Equipment Shelf, Black,82.368,2,0.2
257,11/28/2015,Dan Reichenbach,Corporate,Illinois,Office Supplies,Storage,Tenex Personal Project File with Scoop Front Design, Black,53.92,5,0.2
258,11/28/2015,Dan Reichenbach,Corporate,Illinois,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,647.904,6,0.2
259,12/1/2017,Craig Carreira,Consumer,New York,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,3,0
260,12/1/2017,Craig Carreira,Consumer,New York,Office Supplies,Storage,Safco Industrial Shelving,221.55,3,0
261,12/1/2017,Craig Carreira,Consumer,New York,Office Supplies,Binders,Acco 3-Hole Punch,17.52,5,0.2
262,6/8/2017,Dorris liebe,Corporate,Texas,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8
263,9/19/2014,Sean Braxton,Corporate,Texas,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4
264,9/19/2014,Sean Braxton,Corporate,Texas,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,0.4
265,6/6/2016,Roy Collins,Consumer,Illinois,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224,4,0.2
266,11/10/2015,Alan Hwang,Consumer,California,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.9,2,0
267,6/16/2017,Claudia Bergmann,Corporate,North Carolina,Office Supplies,Art,Quartet Omega Colored Chalk, 12/Pack,14.016,3,0.2
268,1/22/2016,Paul Gonzalez,Consumer,New Jersey,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6,0
269,12/9/2017,Christine Abelman,Corporate,Ohio,Office Supplies,Storage,Safco Commercial Shelving,37.208,1,0.2
270,12/9/2017,Christine Abelman,Corporate,Ohio,Office Supplies,Envelopes,Recycled Interoffice Envelopes with String and Button Closure, 10 x 13,57.576,3,0.2
271,12/28/2017,Kristen Hastings,Corporate,California,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0
272,7/30/2015,Helen Andreada,Consumer,California,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,0
273,7/30/2015,Helen Andreada,Consumer,California,Furniture,Furnishings,Regeneration Desk Collection,5.28,3,0
274,7/30/2015,Helen Andreada,Consumer,California,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92,3,0.2
275,9/16/2017,Barry Blumstein,Corporate,California,Office Supplies,Paper,Ampad Gold Fibre Wirebound Steno Books, 6" x 9", Gregg Ruled,8.82,2,0
276,9/16/2017,Barry Blumstein,Corporate,California,Office Supplies,Art,Newell 330,5.98,1,0
277,10/13/2017,Andrew Gjertsen,Corporate,Pennsylvania,Office Supplies,Paper,Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad,11.648,2,0.2
278,10/13/2017,Andrew Gjertsen,Corporate,Pennsylvania,Office Supplies,Paper,Adams Write n' Stick Phone Message Book, 11" X 5 1/4", 200 Messages,18.176,4,0.2
279,10/13/2017,Andrew Gjertsen,Corporate,Pennsylvania,Office Supplies,Storage,Eldon Simplefile Box Office,59.712,6,0.2
280,10/13/2017,Andrew Gjertsen,Corporate,Pennsylvania,Office Supplies,Labels,Avery 489,24.84,3,0.2
281,9/26/2015,Steven Cartwright,Consumer,Texas,Office Supplies,Binders,Round Ring Binders,2.08,5,0.8
282,9/26/2015,Steven Cartwright,Consumer,Texas,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2
283,11/2/2015,Jas O'Carroll,Consumer,California,Furniture,Tables,Bevis Round Bullnose 29" High Table Top,1038.84,5,0.2
284,9/26/2015,Tracy Blumstein,Consumer,Oregon,Office Supplies,Paper,Easy-staple paper,141.76,5,0.2
285,9/26/2015,Tracy Blumstein,Consumer,Oregon,Technology,Accessories,Microsoft Arc Touch Mouse,239.8,5,0.2
286,9/26/2015,Tracy Blumstein,Consumer,Oregon,Office Supplies,Paper,Xerox 216,31.104,6,0.2
287,12/18/2016,Alan Haines,Corporate,Florida,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058,7,0.7
288,12/18/2016,Alan Haines,Corporate,Florida,Office Supplies,Appliances,Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection,194.528,2,0.2
289,12/18/2016,Alan Haines,Corporate,Florida,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48,5,0.2
290,11/20/2016,Nick Zandusky,Home Office,Ohio,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096,7,0.2
291,11/20/2016,Nick Zandusky,Home Office,Ohio,Office Supplies,Labels,Avery 512,18.496,8,0.2
292,11/20/2016,Nick Zandusky,Home Office,Ohio,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984,2,0.2
293,11/20/2016,Nick Zandusky,Home Office,Ohio,Furniture,Bookcases,Bush Westfield Collection Bookcases, Medium Cherry Finish,86.97,3,0.5
294,12/26/2014,Kelly Lampkin,Corporate,Colorado,Furniture,Furnishings,Howard Miller 13" Diameter Goldtone Round Wall Clock,300.416,8,0.2
295,12/26/2014,Kelly Lampkin,Corporate,Colorado,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352,3,0.2
296,12/26/2014,Kelly Lampkin,Corporate,Colorado,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352,3,0.2
297,12/26/2014,Kelly Lampkin,Corporate,Colorado,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7
298,12/26/2014,Kelly Lampkin,Corporate,Colorado,Office Supplies,Fasteners,Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box,27.552,3,0.2
299,10/28/2016,Jonathan Doherty,Corporate,New Jersey,Office Supplies,Paper,Xerox 223,32.4,5,0
300,10/28/2016,Jonathan Doherty,Corporate,New Jersey,Office Supplies,Storage,Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24" Deep, Sand,1082.48,8,0
301,10/28/2016,Jonathan Doherty,Corporate,New Jersey,Office Supplies,Paper,Xerox 1939,56.91,3,0
302,10/28/2016,Jonathan Doherty,Corporate,New Jersey,Furniture,Furnishings,Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts,77.6,4,0
303,10/28/2016,Jonathan Doherty,Corporate,New Jersey,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1,0
304,11/19/2017,Jonathan Howell,Consumer,Illinois,Furniture,Tables,BPI Conference Tables,219.075,3,0.5
305,5/4/2015,Alan Schoenberger,Corporate,New York,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2,0
306,12/30/2014,Ken Brennan,Corporate,Michigan,Office Supplies,Art,Newell 350,9.84,3,0
307,6/1/2014,Corey Roper,Home Office,New Jersey,Office Supplies,Binders,GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack,45.48,3,0
308,6/1/2014,Corey Roper,Home Office,New Jersey,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2,6,0
309,4/15/2017,Shahid Hopkins,Consumer,Virginia,Office Supplies,Art,Faber Castell Col-Erase Pencils,4.89,1,0
310,9/12/2016,Ben Peterman,Corporate,Colorado,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,4,0.2
311,9/12/2016,Ben Peterman,Corporate,Colorado,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,466.768,2,0.2
312,9/12/2016,Ben Peterman,Corporate,Colorado,Furniture,Furnishings,Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany,15.232,1,0.2
313,9/12/2016,Ben Peterman,Corporate,Colorado,Office Supplies,Labels,Avery 509,6.264,3,0.2
314,9/27/2014,Thomas Seio,Corporate,New Jersey,Furniture,Furnishings,Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black,87.54,3,0
315,8/9/2014,Andy Gerbode,Corporate,Florida,Technology,Phones,AT&T 1070 Corded Phone,178.384,2,0.2
316,8/9/2014,Andy Gerbode,Corporate,Florida,Office Supplies,Paper,Xerox 21,15.552,3,0.2
317,12/28/2014,Sung Pak,Corporate,Pennsylvania,Office Supplies,Art,Boston School Pro Electric Pencil Sharpener, 1670,99.136,4,0.2
318,11/4/2014,Nathan Mautz,Home Office,New York,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,1,0.1
319,11/4/2014,Nathan Mautz,Home Office,New York,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,3991.98,2,0
320,11/4/2014,Nathan Mautz,Home Office,New York,Technology,Phones,Panasonic Kx-TS550,275.94,6,0
321,11/4/2014,Nathan Mautz,Home Office,New York,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360,4,0
322,11/4/2014,Nathan Mautz,Home Office,New York,Office Supplies,Storage,Trav-L-File Heavy-Duty Shuttle II, Black,43.57,1,0
323,9/19/2014,Frank Atkinson,Corporate,California,Office Supplies,Fasteners,OIC Binder Clips,7.16,2,0
324,4/23/2016,Grace Kelly,Corporate,California,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2
325,4/23/2016,Grace Kelly,Corporate,California,Technology,Accessories,Logitech Wireless Headset h800,99.99,1,0
326,11/3/2017,Don Jones,Corporate,Tennessee,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.992,1,0.2
327,8/30/2016,Patrick O'Brill,Consumer,Pennsylvania,Technology,Phones,Aastra 57i VoIP phone,290.898,3,0.4
328,8/30/2016,Patrick O'Brill,Consumer,Pennsylvania,Office Supplies,Storage,File Shuttle II and Handi-File, Black,54.224,2,0.2
329,8/30/2016,Patrick O'Brill,Consumer,Pennsylvania,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,786.744,4,0.3
330,8/30/2016,Patrick O'Brill,Consumer,Pennsylvania,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2
331,8/30/2016,Patrick O'Brill,Consumer,Pennsylvania,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,37.764,6,0.7
332,4/25/2016,John Lucas,Consumer,Pennsylvania,Technology,Phones,AT&T 841000 Phone,82.8,2,0.4
333,4/25/2016,John Lucas,Consumer,Pennsylvania,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,20.724,2,0.7
334,4/25/2016,John Lucas,Consumer,Pennsylvania,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7
335,9/1/2015,Doug Bickford,Consumer,California,Office Supplies,Binders,Storex Dura Pro Binders,4.752,1,0.2
336,9/1/2015,Doug Bickford,Consumer,California,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2
337,9/1/2015,Doug Bickford,Consumer,California,Office Supplies,Binders,Avery Non-Stick Binders,14.368,4,0.2
338,7/12/2014,Alyssa Crouse,Corporate,California,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2
339,7/12/2014,Alyssa Crouse,Corporate,California,Furniture,Tables,Hon 5100 Series Wood Tables,698.352,3,0.2
340,6/22/2015,Ken Lonsdale,Consumer,Utah,Office Supplies,Fasteners,OIC Binder Clips, Mini, 1/4" Capacity, Black,4.96,4,0
341,4/13/2014,Jonathan Doherty,Corporate,Pennsylvania,Office Supplies,Art,Newell 314,17.856,4,0.2
342,4/13/2014,Jonathan Doherty,Corporate,Pennsylvania,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,10,0.7
343,4/13/2014,Jonathan Doherty,Corporate,Pennsylvania,Office Supplies,Fasteners,Staples,30.992,13,0.2
344,4/13/2014,Jonathan Doherty,Corporate,Pennsylvania,Technology,Phones,Square Credit Card Reader, 4 1/2" x 4 1/2" x 1", White,71.928,12,0.4
345,12/20/2015,Chad Sievert,Consumer,Texas,Office Supplies,Storage,Fellowes Super Stor/Drawer,88.8,4,0.2
346,6/15/2017,Clay Cheatham,Consumer,California,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,0.2
347,7/8/2017,Tamara Dahlen,Consumer,Massachusetts,Office Supplies,Art,Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box,7.56,3,0
348,7/8/2017,Tamara Dahlen,Consumer,Massachusetts,Office Supplies,Paper,Easy-staple paper,24.56,2,0
349,7/8/2017,Tamara Dahlen,Consumer,Massachusetts,Office Supplies,Art,BIC Brite Liner Highlighters, Chisel Tip,12.96,2,0
350,9/1/2016,Adam Bellavance,Home Office,New York,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1,0
351,9/1/2016,Adam Bellavance,Home Office,New York,Office Supplies,Paper,Xerox 1881,24.56,2,0
352,9/1/2016,Adam Bellavance,Home Office,New York,Office Supplies,Binders,Acco Hanging Data Binders,3.048,1,0.2
353,9/1/2016,Adam Bellavance,Home Office,New York,Office Supplies,Paper,Xerox 1881,49.12,4,0
354,9/1/2016,Adam Bellavance,Home Office,New York,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168,4,0.2
355,4/8/2016,Jeremy Lonsdale,Consumer,New York,Furniture,Bookcases,Sauder Barrister Bookcases,388.704,6,0.2
356,4/8/2016,Jeremy Lonsdale,Consumer,New York,Office Supplies,Envelopes,#10 Gummed Flap White Envelopes, 100/Box,8.26,2,0
357,4/8/2016,Jeremy Lonsdale,Consumer,New York,Office Supplies,Art,Dixon Prang Watercolor Pencils, 10-Color Set with Brush,17.04,4,0
358,4/8/2016,Jeremy Lonsdale,Consumer,New York,Office Supplies,Paper,Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”,34.4,5,0
359,4/23/2016,Heather Kirkland,Corporate,North Carolina,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5,0.2
360,3/8/2017,Victoria Brennan,Corporate,Georgia,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,0
361,3/8/2017,Victoria Brennan,Corporate,Georgia,Office Supplies,Labels,Avery Address/Shipping Labels for Typewriters, 4" x 2",20.7,2,0
362,9/25/2017,Katrina Willman,Consumer,New York,Office Supplies,Labels,Avery Address/Shipping Labels for Typewriters, 4" x 2",20.7,2,0
363,9/25/2017,Katrina Willman,Consumer,New York,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,3,0.1
364,9/25/2017,Katrina Willman,Consumer,New York,Office Supplies,Art,Newell 333,5.56,2,0
365,9/25/2017,Katrina Willman,Consumer,New York,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0
366,9/24/2014,Julia Dunbar,Consumer,California,Office Supplies,Storage,Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black,211.96,4,0
367,10/21/2016,Michael Kennedy,Corporate,Connecticut,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2,4,0
368,10/21/2016,Michael Kennedy,Corporate,Connecticut,Office Supplies,Supplies,Staple remover,7.36,2,0
